timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], power.draw [W]
2026/08/28 12:37:13.653, 2, 0 %, 0 %, 35346 MiB, 40.36 W
2026/08/28 12:37:18.654, 0, 0 %, 0 %, 35357 MiB, 55.20 W
2026/08/28 12:37:18.654, 1, 0 %, 0 %, 35349 MiB, 39.74 W
2026/08/28 12:37:18.654, 2, 0 %, 0 %, 35346 MiB, 38.36 W
2026/08/28 12:37:23.654, 0, 0 %, 0 %, 35357 MiB, 40.37 W
2026/08/28 12:37:23.654, 1, 0 %, 0 %, 35349 MiB, 39.53 W
2026/08/28 12:37:23.654, 2, 0 %, 0 %, 35346 MiB, 38.36 W
2026/08/28 12:37:28.655, 0, 85 %, 4 %, 35357 MiB, 61.58 W
2026/08/28 12:37:28.655, 1, 0 %, 0 %, 35349 MiB, 39.61 W
2026/08/28 12:37:28.655, 2, 0 %, 0 %, 35346 MiB, 60.74 W
2026/08/28 12:37:33.656, 0, 0 %, 0 %, 35357 MiB, 49.97 W
2026/08/28 12:37:33.656, 1, 4 %, 0 %, 35349 MiB, 39.44 W
2026/08/28 12:37:33.656, 2, 19 %, 0 %, 35346 MiB, 41.54 W
2026/08/28 12:37:38.656, 0, 0 %, 0 %, 35357 MiB, 40.06 W
2026/08/28 12:37:38.656, 1, 2 %, 0 %, 35349 MiB, 45.28 W
2026/08/28 12:37:38.656, 2, 9 %, 0 %, 35346 MiB, 38.28 W
2026/08/28 12:37:43.657, 0, 9 %, 0 %, 35357 MiB, 39.97 W
2026/08/28 12:37:43.657, 1, 0 %, 0 %, 35349 MiB, 39.34 W
2026/08/28 12:37:43.657, 2, 20 %, 0 %, 35346 MiB, 41.44 W
2026/08/28 12:37:48.658, 0, 18 %, 0 %, 35357 MiB, 40.07 W
2026/08/28 12:37:48.658, 1, 4 %, 0 %, 35349 MiB, 39.27 W
2026/08/28 12:37:48.658, 2, 0 %, 0 %, 35346 MiB, 38.29 W
2026/08/28 12:37:53.658, 0, 5 %, 0 %, 35357 MiB, 40.09 W
2026/08/28 12:37:53.659, 1, 0 %, 0 %, 35349 MiB, 39.46 W
2026/08/28 12:37:53.659, 2, 0 %, 0 %, 35346 MiB, 38.19 W
2026/08/28 12:37:58.660, 0, 0 %, 0 %, 35357 MiB, 40.00 W
2026/08/28 12:37:58.660, 1, 0 %, 0 %, 35349 MiB, 39.27 W
2026/08/28 12:37:58.660, 2, 0 %, 0 %, 35346 MiB, 38.19 W
2026/08/28 12:38:03.661, 0, 0 %, 0 %, 35357 MiB, 40.20 W
2026/08/28 12:38:03.661, 1, 0 %, 0 %, 35349 MiB, 39.17 W
2026/08/28 12:38:03.661, 2, 0 %, 0 %, 35346 MiB, 38.19 W
2026/08/28 12:38:08.662, 0, 100 %, 18 %, 35357 MiB, 98.54 W
2026/08/28 12:38:08.662, 1, 100 %, 18 %, 35349 MiB, 187.51 W
2026/08/28 12:38:08.662, 2, 100 %, 18 %, 35346 MiB, 192.76 W
2026/08/28 12:38:13.664, 0, 100 %, 22 %, 35357 MiB, 90.16 W
2026/08/28 12:38:13.664, 1, 100 %, 18 %, 35349 MiB, 220.95 W
2026/08/28 12:38:13.664, 2, 99 %, 27 %, 35346 MiB, 118.00 W
2026/08/28 12:38:18.664, 0, 100 %, 21 %, 35357 MiB, 142.46 W
2026/08/28 12:38:18.665, 1, 100 %, 19 %, 35349 MiB, 89.81 W
2026/08/28 12:38:18.665, 2, 100 %, 23 %, 35346 MiB, 93.97 W
2026/08/28 12:38:23.665, 0, 100 %, 16 %, 35357 MiB, 129.56 W
2026/08/28 12:38:23.665, 1, 100 %, 25 %, 35349 MiB, 166.32 W
2026/08/28 12:38:23.665, 2, 100 %, 23 %, 35346 MiB, 126.42 W
2026/08/28 12:38:28.666, 0, 16 %, 1 %, 35357 MiB, 65.81 W
2026/08/28 12:38:28.667, 1, 100 %, 21 %, 35349 MiB, 117.99 W
2026/08/28 12:38:28.667, 2, 100 %, 21 %, 35346 MiB, 183.48 W
2026/08/28 12:38:33.668, 0, 100 %, 0 %, 35357 MiB, 79.67 W
2026/08/28 12:38:33.668, 1, 100 %, 0 %, 35349 MiB, 80.16 W
2026/08/28 12:38:33.668, 2, 100 %, 0 %, 35346 MiB, 78.30 W
2026/08/28 12:38:38.670, 0, 100 %, 0 %, 35357 MiB, 79.87 W
2026/08/28 12:38:38.670, 1, 100 %, 0 %, 35349 MiB, 80.26 W
2026/08/28 12:38:38.670, 2, 100 %, 0 %, 35346 MiB, 78.19 W
2026/08/28 12:38:43.671, 0, 100 %, 1 %, 35357 MiB, 83.47 W
2026/08/28 12:38:43.671, 1, 100 %, 0 %, 35349 MiB, 80.05 W
2026/08/28 12:38:43.671, 2, 100 %, 0 %, 35346 MiB, 78.12 W
2026/08/28 12:38:48.672, 0, 100 %, 1 %, 35357 MiB, 79.67 W
2026/08/28 12:38:48.672, 1, 100 %, 1 %, 35349 MiB, 79.98 W
2026/08/28 12:38:48.672, 2, 100 %, 0 %, 35346 MiB, 78.22 W
2026/08/28 12:38:53.672, 0, 100 %, 0 %, 35357 MiB, 79.67 W
2026/08/28 12:38:53.672, 1, 100 %, 2 %, 35349 MiB, 81.13 W
2026/08/28 12:38:53.672, 2, 100 %, 0 %, 35346 MiB, 77.90 W
2026/08/28 12:38:58.674, 0, 100 %, 0 %, 35357 MiB, 79.87 W
2026/08/28 12:38:58.674, 1, 100 %, 0 %, 35349 MiB, 80.07 W
2026/08/28 12:38:58.674, 2, 100 %, 0 %, 35346 MiB, 78.19 W
2026/08/28 12:39:03.674, 0, 0 %, 0 %, 35357 MiB, 66.01 W
2026/08/28 12:39:03.675, 1, 100 %, 0 %, 35349 MiB, 79.98 W
2026/08/28 12:39:03.675, 2, 100 %, 0 %, 35346 MiB, 78.31 W
2026/08/28 12:39:08.675, 0, 0 %, 0 %, 35357 MiB, 41.68 W
2026/08/28 12:39:08.675, 1, 0 %, 0 %, 35349 MiB, 41.43 W
2026/08/28 12:39:08.675, 2, 1 %, 0 %, 35346 MiB, 39.94 W
2026/08/28 12:39:13.676, 0, 11 %, 0 %, 35357 MiB, 41.46 W
2026/08/28 12:39:13.676, 1, 0 %, 0 %, 35349 MiB, 44.57 W
2026/08/28 12:39:13.676, 2, 0 %, 0 %, 35346 MiB, 39.75 W
2026/08/28 12:39:18.676, 0, 0 %, 0 %, 35357 MiB, 41.26 W
2026/08/28 12:39:18.677, 1, 15 %, 0 %, 35349 MiB, 41.70 W
2026/08/28 12:39:18.677, 2, 6 %, 0 %, 35346 MiB, 39.62 W
2026/08/28 12:39:23.677, 0, 0 %, 0 %, 35357 MiB, 41.06 W
2026/08/28 12:39:23.677, 1, 0 %, 0 %, 35349 MiB, 40.64 W
2026/08/28 12:39:23.677, 2, 28 %, 0 %, 35346 MiB, 39.94 W
2026/08/28 12:39:28.678, 0, 11 %, 0 %, 35357 MiB, 40.77 W
2026/08/28 12:39:28.678, 1, 0 %, 0 %, 35349 MiB, 43.40 W
2026/08/28 12:39:28.678, 2, 15 %, 0 %, 35346 MiB, 39.35 W
2026/08/28 12:39:33.678, 0, 24 %, 0 %, 35357 MiB, 40.77 W
2026/08/28 12:39:33.678, 1, 0 %, 0 %, 35349 MiB, 43.41 W
2026/08/28 12:39:33.678, 2, 0 %, 0 %, 35346 MiB, 39.16 W
2026/08/28 12:39:38.679, 0, 0 %, 0 %, 35357 MiB, 41.07 W
2026/08/28 12:39:38.679, 1, 7 %, 0 %, 35349 MiB, 40.34 W
2026/08/28 12:39:38.679, 2, 19 %, 0 %, 35346 MiB, 40.25 W
2026/08/28 12:39:43.679, 0, 0 %, 0 %, 35357 MiB, 43.93 W
2026/08/28 12:39:43.679, 1, 0 %, 0 %, 35349 MiB, 41.63 W
2026/08/28 12:39:43.679, 2, 0 %, 0 %, 35346 MiB, 39.46 W
2026/08/28 12:39:48.680, 0, 6 %, 0 %, 35357 MiB, 40.68 W
2026/08/28 12:39:48.680, 1, 10 %, 0 %, 35349 MiB, 40.05 W
2026/08/28 12:39:48.680, 2, 0 %, 0 %, 35346 MiB, 38.86 W
2026/08/28 12:39:53.681, 0, 3 %, 0 %, 35357 MiB, 54.50 W
2026/08/28 12:39:53.681, 1, 8 %, 0 %, 35349 MiB, 40.04 W
2026/08/28 12:39:53.681, 2, 14 %, 0 %, 35346 MiB, 38.75 W
2026/08/28 12:39:58.681, 0, 8 %, 0 %, 35357 MiB, 40.77 W
2026/08/28 12:39:58.681, 1, 5 %, 0 %, 35349 MiB, 62.04 W
2026/08/28 12:39:58.682, 2, 0 %, 0 %, 35346 MiB, 38.65 W
2026/08/28 12:40:03.682, 0, 4 %, 0 %, 35357 MiB, 40.67 W
2026/08/28 12:40:03.682, 1, 0 %, 0 %, 35349 MiB, 40.44 W
2026/08/28 12:40:03.682, 2, 7 %, 0 %, 35346 MiB, 40.15 W
2026/08/28 12:40:08.683, 0, 0 %, 0 %, 35357 MiB, 40.67 W
2026/08/28 12:40:08.683, 1, 10 %, 0 %, 35349 MiB, 40.34 W
2026/08/28 12:40:08.683, 2, 0 %, 0 %, 35346 MiB, 38.75 W
2026/08/28 12:40:13.683, 0, 5 %, 0 %, 35357 MiB, 40.57 W
2026/08/28 12:40:13.684, 1, 13 %, 0 %, 35349 MiB, 39.84 W
2026/08/28 12:40:13.684, 2, 24 %, 0 %, 35346 MiB, 42.51 W
2026/08/28 12:40:18.684, 0, 11 %, 0 %, 35357 MiB, 40.67 W
2026/08/28 12:40:18.684, 1, 0 %, 0 %, 35349 MiB, 40.24 W
2026/08/28 12:40:18.684, 2, 0 %, 0 %, 35346 MiB, 38.76 W
2026/08/28 12:40:23.685, 0, 0 %, 0 %, 35357 MiB, 40.56 W
2026/08/28 12:40:23.685, 1, 56 %, 7 %, 35349 MiB, 53.75 W
2026/08/28 12:40:23.685, 2, 2 %, 0 %, 35346 MiB, 38.66 W
2026/08/28 12:40:28.686, 0, 8 %, 0 %, 35357 MiB, 41.76 W
2026/08/28 12:40:28.686, 1, 0 %, 0 %, 35349 MiB, 39.84 W
2026/08/28 12:40:28.686, 2, 0 %, 0 %, 35346 MiB, 38.67 W
2026/08/28 12:40:33.686, 0, 0 %, 0 %, 35357 MiB, 40.58 W
2026/08/28 12:40:33.687, 1, 0 %, 0 %, 35349 MiB, 39.77 W
2026/08/28 12:40:33.687, 2, 0 %, 0 %, 35346 MiB, 38.67 W
2026/08/28 12:40:38.687, 0, 0 %, 0 %, 35357 MiB, 48.58 W
2026/08/28 12:40:38.687, 1, 4 %, 0 %, 35349 MiB, 47.91 W
2026/08/28 12:40:38.687, 2, 14 %, 0 %, 35346 MiB, 38.66 W
2026/08/28 12:40:43.688, 0, 0 %, 0 %, 35357 MiB, 41.08 W
2026/08/28 12:40:43.688, 1, 5 %, 0 %, 35349 MiB, 39.84 W
2026/08/28 12:40:43.688, 2, 5 %, 0 %, 35346 MiB, 38.76 W
2026/08/28 12:40:48.688, 0, 0 %, 0 %, 35357 MiB, 42.24 W
2026/08/28 12:40:48.689, 1, 4 %, 0 %, 35349 MiB, 39.84 W
2026/08/28 12:40:48.689, 2, 32 %, 0 %, 35346 MiB, 39.85 W
2026/08/28 12:40:53.689, 0, 8 %, 0 %, 35357 MiB, 61.91 W
2026/08/28 12:40:53.689, 1, 9 %, 0 %, 35349 MiB, 40.02 W
2026/08/28 12:40:53.689, 2, 15 %, 0 %, 35346 MiB, 40.33 W
2026/08/28 12:40:58.690, 0, 0 %, 0 %, 35357 MiB, 40.37 W
2026/08/28 12:40:58.690, 1, 6 %, 0 %, 35349 MiB, 39.63 W
2026/08/28 12:40:58.690, 2, 0 %, 0 %, 35346 MiB, 38.36 W
2026/08/28 12:41:03.690, 0, 24 %, 0 %, 35357 MiB, 55.70 W
2026/08/28 12:41:03.690, 1, 46 %, 5 %, 35349 MiB, 40.32 W
2026/08/28 12:41:03.690, 2, 11 %, 0 %, 35346 MiB, 38.53 W
2026/08/28 12:41:08.691, 0, 0 %, 0 %, 35357 MiB, 40.37 W
2026/08/28 12:41:08.691, 1, 7 %, 0 %, 35349 MiB, 40.34 W
2026/08/28 12:41:08.691, 2, 0 %, 0 %, 35346 MiB, 38.46 W
2026/08/28 12:41:13.692, 0, 12 %, 0 %, 35357 MiB, 43.16 W
2026/08/28 12:41:13.692, 1, 5 %, 0 %, 35349 MiB, 39.66 W
2026/08/28 12:41:13.692, 2, 10 %, 0 %, 35346 MiB, 38.38 W
2026/08/28 12:41:18.692, 0, 15 %, 0 %, 35357 MiB, 40.28 W
2026/08/28 12:41:18.692, 1, 0 %, 0 %, 35349 MiB, 39.53 W
2026/08/28 12:41:18.692, 2, 10 %, 0 %, 35346 MiB, 39.55 W
2026/08/28 12:41:23.693, 0, 0 %, 0 %, 35357 MiB, 40.48 W
2026/08/28 12:41:23.693, 1, 0 %, 0 %, 35349 MiB, 39.54 W
2026/08/28 12:41:23.693, 2, 0 %, 0 %, 35346 MiB, 38.38 W
2026/08/28 12:41:28.694, 0, 0 %, 0 %, 35357 MiB, 39.96 W
2026/08/28 12:41:28.694, 1, 0 %, 0 %, 35349 MiB, 62.02 W
2026/08/28 12:41:28.694, 2, 0 %, 0 %, 35346 MiB, 38.17 W
2026/08/28 12:41:33.694, 0, 52 %, 0 %, 35357 MiB, 41.96 W
2026/08/28 12:41:33.694, 1, 5 %, 0 %, 35349 MiB, 46.73 W
2026/08/28 12:41:33.694, 2, 5 %, 0 %, 35346 MiB, 60.29 W
2026/08/28 12:41:38.696, 0, 0 %, 0 %, 35357 MiB, 41.07 W
2026/08/28 12:41:38.696, 1, 0 %, 0 %, 35349 MiB, 39.45 W
2026/08/28 12:41:38.696, 2, 0 %, 0 %, 35346 MiB, 39.76 W
2026/08/28 12:41:43.697, 0, 0 %, 0 %, 35357 MiB, 40.19 W
2026/08/28 12:41:43.697, 1, 13 %, 0 %, 35349 MiB, 39.46 W
2026/08/28 12:41:43.697, 2, 0 %, 0 %, 35346 MiB, 38.19 W
2026/08/28 12:41:48.698, 0, 0 %, 0 %, 35357 MiB, 40.16 W
2026/08/28 12:41:48.698, 1, 11 %, 2 %, 35349 MiB, 39.44 W
2026/08/28 12:41:48.698, 2, 0 %, 0 %, 35346 MiB, 38.38 W
2026/08/28 12:41:53.699, 0, 10 %, 0 %, 35357 MiB, 40.09 W
2026/08/28 12:41:53.699, 1, 0 %, 0 %, 35349 MiB, 39.35 W
2026/08/28 12:41:53.699, 2, 0 %, 0 %, 35346 MiB, 38.18 W
2026/08/28 12:41:58.699, 0, 0 %, 0 %, 35357 MiB, 39.99 W
2026/08/28 12:41:58.699, 1, 0 %, 0 %, 35349 MiB, 39.37 W
2026/08/28 12:41:58.699, 2, 0 %, 0 %, 35346 MiB, 38.29 W
2026/08/28 12:42:03.700, 0, 100 %, 18 %, 35357 MiB, 235.13 W
2026/08/28 12:42:03.700, 1, 100 %, 18 %, 35349 MiB, 189.57 W
2026/08/28 12:42:03.700, 2, 100 %, 18 %, 35346 MiB, 88.04 W
2026/08/28 12:42:08.701, 0, 100 %, 20 %, 35357 MiB, 185.87 W
2026/08/28 12:42:08.701, 1, 100 %, 22 %, 35349 MiB, 132.29 W
2026/08/28 12:42:08.701, 2, 100 %, 17 %, 35346 MiB, 91.14 W
2026/08/28 12:42:13.702, 0, 100 %, 21 %, 35357 MiB, 177.88 W
2026/08/28 12:42:13.702, 1, 100 %, 24 %, 35349 MiB, 150.80 W
2026/08/28 12:42:13.702, 2, 100 %, 22 %, 35346 MiB, 184.68 W
2026/08/28 12:42:18.703, 0, 100 %, 25 %, 35357 MiB, 195.82 W
2026/08/28 12:42:18.703, 1, 100 %, 19 %, 35349 MiB, 95.11 W
2026/08/28 12:42:18.703, 2, 100 %, 21 %, 35346 MiB, 96.83 W
2026/08/28 12:42:23.704, 0, 100 %, 20 %, 35357 MiB, 208.48 W
2026/08/28 12:42:23.704, 1, 100 %, 28 %, 35349 MiB, 122.18 W
2026/08/28 12:42:23.704, 2, 100 %, 13 %, 35346 MiB, 88.42 W
2026/08/28 12:42:28.704, 0, 100 %, 0 %, 35357 MiB, 79.53 W
2026/08/28 12:42:28.705, 1, 100 %, 0 %, 35349 MiB, 80.02 W
2026/08/28 12:42:28.705, 2, 100 %, 0 %, 35346 MiB, 77.87 W
2026/08/28 12:42:33.705, 0, 100 %, 0 %, 35357 MiB, 78.98 W
2026/08/28 12:42:33.705, 1, 100 %, 0 %, 35349 MiB, 79.46 W
2026/08/28 12:42:33.705, 2, 100 %, 1 %, 35346 MiB, 77.70 W
2026/08/28 12:42:38.710, 0, 100 %, 0 %, 35357 MiB, 78.43 W
2026/08/28 12:42:38.710, 1, 100 %, 0 %, 35349 MiB, 79.06 W
2026/08/28 12:42:38.710, 2, 100 %, 0 %, 35346 MiB, 77.21 W
2026/08/28 12:42:43.711, 0, 100 %, 0 %, 35357 MiB, 78.38 W
2026/08/28 12:42:43.711, 1, 100 %, 3 %, 35349 MiB, 80.45 W
2026/08/28 12:42:43.711, 2, 100 %, 0 %, 35346 MiB, 77.02 W
2026/08/28 12:42:48.712, 0, 100 %, 1 %, 35357 MiB, 77.70 W
2026/08/28 12:42:48.712, 1, 100 %, 1 %, 35349 MiB, 78.88 W
2026/08/28 12:42:48.712, 2, 100 %, 0 %, 35346 MiB, 76.94 W
2026/08/28 12:42:53.712, 0, 100 %, 1 %, 35357 MiB, 100.25 W
2026/08/28 12:42:53.713, 1, 100 %, 0 %, 35349 MiB, 78.30 W
2026/08/28 12:42:53.713, 2, 100 %, 0 %, 35346 MiB, 77.04 W
2026/08/28 12:42:58.713, 0, 100 %, 0 %, 35357 MiB, 78.67 W
2026/08/28 12:42:58.713, 1, 100 %, 0 %, 35349 MiB, 78.49 W
2026/08/28 12:42:58.713, 2, 100 %, 1 %, 35346 MiB, 84.40 W
2026/08/28 12:43:03.714, 0, 6 %, 0 %, 35357 MiB, 41.08 W
2026/08/28 12:43:03.714, 1, 7 %, 0 %, 35349 MiB, 41.12 W
2026/08/28 12:43:03.714, 2, 0 %, 0 %, 35346 MiB, 47.12 W
2026/08/28 12:43:08.714, 0, 6 %, 0 %, 35357 MiB, 43.83 W
2026/08/28 12:43:08.715, 1, 0 %, 0 %, 35349 MiB, 40.83 W
2026/08/28 12:43:08.715, 2, 0 %, 0 %, 35346 MiB, 41.65 W
2026/08/28 12:43:13.715, 0, 0 %, 0 %, 35357 MiB, 40.69 W
2026/08/28 12:43:13.716, 1, 7 %, 0 %, 35349 MiB, 40.44 W
2026/08/28 12:43:13.716, 2, 0 %, 0 %, 35346 MiB, 39.35 W
2026/08/28 12:43:18.716, 0, 6 %, 0 %, 35357 MiB, 42.32 W
2026/08/28 12:43:18.716, 1, 0 %, 0 %, 35349 MiB, 40.41 W
2026/08/28 12:43:18.716, 2, 11 %, 1 %, 35346 MiB, 61.55 W
2026/08/28 12:43:23.717, 0, 4 %, 0 %, 35357 MiB, 40.67 W
2026/08/28 12:43:23.717, 1, 0 %, 0 %, 35349 MiB, 40.15 W
2026/08/28 12:43:23.717, 2, 0 %, 0 %, 35346 MiB, 38.96 W
2026/08/28 12:43:28.719, 0, 27 %, 3 %, 35357 MiB, 40.66 W
2026/08/28 12:43:28.719, 1, 39 %, 4 %, 35349 MiB, 41.33 W
2026/08/28 12:43:28.719, 2, 0 %, 0 %, 35346 MiB, 43.53 W
2026/08/28 12:43:33.720, 0, 0 %, 0 %, 35357 MiB, 40.58 W
2026/08/28 12:43:33.720, 1, 13 %, 0 %, 35349 MiB, 39.97 W
2026/08/28 12:43:33.720, 2, 0 %, 0 %, 35346 MiB, 38.77 W
2026/08/28 12:43:38.721, 0, 8 %, 0 %, 35357 MiB, 47.35 W
2026/08/28 12:43:38.721, 1, 82 %, 0 %, 35349 MiB, 62.70 W
2026/08/28 12:43:38.721, 2, 32 %, 0 %, 35346 MiB, 38.83 W
2026/08/28 12:43:43.721, 0, 0 %, 0 %, 35357 MiB, 40.56 W
2026/08/28 12:43:43.722, 1, 15 %, 0 %, 35349 MiB, 39.94 W
2026/08/28 12:43:43.722, 2, 10 %, 0 %, 35346 MiB, 38.75 W
2026/08/28 12:43:48.722, 0, 0 %, 0 %, 35357 MiB, 40.68 W
2026/08/28 12:43:48.722, 1, 0 %, 0 %, 35349 MiB, 39.94 W
2026/08/28 12:43:48.722, 2, 10 %, 0 %, 35346 MiB, 38.88 W
2026/08/28 12:43:53.723, 0, 0 %, 0 %, 35357 MiB, 41.75 W
2026/08/28 12:43:53.723, 1, 4 %, 0 %, 35349 MiB, 39.84 W
2026/08/28 12:43:53.723, 2, 4 %, 0 %, 35346 MiB, 38.75 W
2026/08/28 12:43:58.725, 0, 0 %, 0 %, 35357 MiB, 40.56 W
2026/08/28 12:43:58.725, 1, 10 %, 0 %, 35349 MiB, 40.15 W
2026/08/28 12:43:58.725, 2, 0 %, 0 %, 35346 MiB, 38.66 W
2026/08/28 12:44:03.725, 0, 0 %, 0 %, 35357 MiB, 40.47 W
2026/08/28 12:44:03.726, 1, 0 %, 0 %, 35349 MiB, 44.68 W
2026/08/28 12:44:03.726, 2, 0 %, 0 %, 35346 MiB, 38.66 W
2026/08/28 12:44:08.726, 0, 1 %, 0 %, 35357 MiB, 41.76 W
2026/08/28 12:44:08.726, 1, 0 %, 0 %, 35349 MiB, 39.94 W
2026/08/28 12:44:08.726, 2, 12 %, 0 %, 35346 MiB, 38.66 W
2026/08/28 12:44:13.727, 0, 0 %, 0 %, 35357 MiB, 40.18 W
2026/08/28 12:44:13.727, 1, 0 %, 0 %, 35349 MiB, 39.35 W
2026/08/28 12:44:13.727, 2, 13 %, 0 %, 35346 MiB, 38.56 W
2026/08/28 12:44:18.727, 0, 0 %, 0 %, 35357 MiB, 53.62 W
2026/08/28 12:44:18.727, 1, 0 %, 0 %, 35349 MiB, 46.26 W
2026/08/28 12:44:18.727, 2, 0 %, 0 %, 35346 MiB, 38.36 W
2026/08/28 12:44:23.728, 0, 7 %, 0 %, 35357 MiB, 40.38 W
2026/08/28 12:44:23.728, 1, 12 %, 0 %, 35349 MiB, 39.56 W
2026/08/28 12:44:23.728, 2, 0 %, 0 %, 35346 MiB, 38.28 W
2026/08/28 12:44:28.728, 0, 0 %, 0 %, 35357 MiB, 40.27 W
2026/08/28 12:44:28.729, 1, 10 %, 0 %, 35349 MiB, 39.44 W
2026/08/28 12:44:28.729, 2, 0 %, 0 %, 35346 MiB, 39.65 W
2026/08/28 12:44:33.729, 0, 0 %, 0 %, 35357 MiB, 40.06 W
2026/08/28 12:44:33.729, 1, 0 %, 0 %, 35349 MiB, 39.44 W
2026/08/28 12:44:33.729, 2, 10 %, 0 %, 35346 MiB, 38.36 W
2026/08/28 12:44:38.730, 0, 0 %, 0 %, 35357 MiB, 39.67 W
2026/08/28 12:44:38.730, 1, 0 %, 0 %, 35349 MiB, 39.37 W
2026/08/28 12:44:38.730, 2, 0 %, 0 %, 35346 MiB, 38.26 W
2026/08/28 12:44:43.730, 0, 0 %, 0 %, 35357 MiB, 41.15 W
2026/08/28 12:44:43.731, 1, 0 %, 0 %, 35349 MiB, 54.53 W
2026/08/28 12:44:43.731, 2, 0 %, 0 %, 35346 MiB, 38.55 W
2026/08/28 12:44:48.731, 0, 18 %, 0 %, 35357 MiB, 40.06 W
2026/08/28 12:44:48.731, 1, 0 %, 0 %, 35349 MiB, 39.44 W
2026/08/28 12:44:48.731, 2, 0 %, 0 %, 35346 MiB, 38.26 W
2026/08/28 12:44:53.732, 0, 21 %, 0 %, 35357 MiB, 40.26 W
2026/08/28 12:44:53.732, 1, 4 %, 0 %, 35349 MiB, 40.44 W
2026/08/28 12:44:53.732, 2, 24 %, 0 %, 35346 MiB, 41.31 W
2026/08/28 12:44:58.732, 0, 0 %, 0 %, 35357 MiB, 45.63 W
2026/08/28 12:44:58.733, 1, 14 %, 0 %, 35349 MiB, 39.65 W
2026/08/28 12:44:58.733, 2, 12 %, 0 %, 35346 MiB, 38.28 W
2026/08/28 12:45:03.733, 0, 3 %, 0 %, 35357 MiB, 42.16 W
2026/08/28 12:45:03.733, 1, 10 %, 0 %, 35349 MiB, 45.89 W
2026/08/28 12:45:03.733, 2, 0 %, 0 %, 35346 MiB, 38.37 W
2026/08/28 12:45:08.734, 0, 0 %, 0 %, 35357 MiB, 40.27 W
2026/08/28 12:45:08.734, 1, 6 %, 0 %, 35349 MiB, 39.44 W
2026/08/28 12:45:08.734, 2, 12 %, 0 %, 35346 MiB, 38.46 W
2026/08/28 12:45:13.734, 0, 0 %, 0 %, 35357 MiB, 40.08 W
2026/08/28 12:45:13.734, 1, 0 %, 0 %, 35349 MiB, 44.49 W
2026/08/28 12:45:13.735, 2, 0 %, 0 %, 35346 MiB, 38.28 W
2026/08/28 12:45:18.735, 0, 0 %, 0 %, 35357 MiB, 39.97 W
2026/08/28 12:45:18.735, 1, 7 %, 0 %, 35349 MiB, 47.76 W
2026/08/28 12:45:18.735, 2, 23 %, 0 %, 35346 MiB, 40.75 W
2026/08/28 12:45:23.736, 0, 8 %, 0 %, 35357 MiB, 61.01 W
2026/08/28 12:45:23.736, 1, 10 %, 0 %, 35349 MiB, 39.53 W
2026/08/28 12:45:23.736, 2, 5 %, 0 %, 35346 MiB, 38.16 W
2026/08/28 12:45:28.736, 0, 4 %, 0 %, 35357 MiB, 40.66 W
2026/08/28 12:45:28.736, 1, 9 %, 0 %, 35349 MiB, 39.34 W
2026/08/28 12:45:28.736, 2, 18 %, 0 %, 35346 MiB, 38.07 W
2026/08/28 12:45:33.737, 0, 0 %, 0 %, 35357 MiB, 40.47 W
2026/08/28 12:45:33.737, 1, 9 %, 0 %, 35349 MiB, 39.24 W
2026/08/28 12:45:33.737, 2, 0 %, 0 %, 35346 MiB, 38.26 W
2026/08/28 12:45:38.737, 0, 0 %, 0 %, 35357 MiB, 63.30 W
2026/08/28 12:45:38.738, 1, 0 %, 0 %, 35349 MiB, 58.18 W
2026/08/28 12:45:38.738, 2, 22 %, 0 %, 35346 MiB, 38.26 W
2026/08/28 12:45:43.738, 0, 0 %, 0 %, 35357 MiB, 39.95 W
2026/08/28 12:45:43.738, 1, 7 %, 0 %, 35349 MiB, 39.24 W
2026/08/28 12:45:43.738, 2, 70 %, 0 %, 35346 MiB, 66.50 W
2026/08/28 12:45:48.740, 0, 0 %, 0 %, 35357 MiB, 39.99 W
2026/08/28 12:45:48.740, 1, 0 %, 0 %, 35349 MiB, 39.27 W
2026/08/28 12:45:48.740, 2, 0 %, 0 %, 35346 MiB, 38.18 W
2026/08/28 12:45:53.740, 0, 5 %, 0 %, 35357 MiB, 40.09 W
2026/08/28 12:45:53.741, 1, 0 %, 0 %, 35349 MiB, 39.46 W
2026/08/28 12:45:53.741, 2, 17 %, 0 %, 35346 MiB, 45.54 W
2026/08/28 12:45:58.741, 0, 0 %, 0 %, 35357 MiB, 40.00 W
2026/08/28 12:45:58.741, 1, 0 %, 0 %, 35349 MiB, 39.27 W
2026/08/28 12:45:58.741, 2, 0 %, 0 %, 35346 MiB, 38.19 W
2026/08/28 12:46:03.742, 0, 0 %, 0 %, 35357 MiB, 40.00 W
2026/08/28 12:46:03.742, 1, 0 %, 0 %, 35349 MiB, 39.28 W
2026/08/28 12:46:03.742, 2, 0 %, 0 %, 35346 MiB, 38.19 W
2026/08/28 12:46:08.742, 0, 100 %, 19 %, 35357 MiB, 87.81 W
2026/08/28 12:46:08.742, 1, 100 %, 18 %, 35349 MiB, 209.45 W
2026/08/28 12:46:08.742, 2, 100 %, 19 %, 35346 MiB, 217.70 W
2026/08/28 12:46:13.743, 0, 100 %, 21 %, 35357 MiB, 173.26 W
2026/08/28 12:46:13.743, 1, 100 %, 24 %, 35349 MiB, 188.32 W
