timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], power.draw [W]
2026/08/27 15:04:30.062, 2, 0 %, 0 %, 35308 MiB, 38.24 W
2026/08/27 15:04:35.062, 0, 4 %, 0 %, 35312 MiB, 37.50 W
2026/08/27 15:04:35.063, 1, 0 %, 0 %, 35304 MiB, 36.98 W
2026/08/27 15:04:35.063, 2, 10 %, 0 %, 35308 MiB, 38.02 W
2026/08/27 15:04:40.063, 0, 0 %, 0 %, 35312 MiB, 37.32 W
2026/08/27 15:04:40.063, 1, 4 %, 0 %, 35304 MiB, 36.88 W
2026/08/27 15:04:40.063, 2, 7 %, 0 %, 35308 MiB, 38.35 W
2026/08/27 15:04:45.064, 0, 0 %, 0 %, 35312 MiB, 37.41 W
2026/08/27 15:04:45.064, 1, 0 %, 0 %, 35304 MiB, 37.18 W
2026/08/27 15:04:45.064, 2, 4 %, 0 %, 35308 MiB, 38.03 W
2026/08/27 15:04:50.064, 0, 7 %, 0 %, 35312 MiB, 37.41 W
2026/08/27 15:04:50.064, 1, 0 %, 0 %, 35304 MiB, 38.86 W
2026/08/27 15:04:50.064, 2, 0 %, 0 %, 35310 MiB, 37.94 W
2026/08/27 15:04:55.065, 0, 4 %, 0 %, 35314 MiB, 37.32 W
2026/08/27 15:04:55.065, 1, 9 %, 3 %, 35304 MiB, 36.99 W
2026/08/27 15:04:55.065, 2, 0 %, 0 %, 35310 MiB, 37.74 W
2026/08/27 15:05:00.065, 0, 9 %, 0 %, 35314 MiB, 37.22 W
2026/08/27 15:05:00.066, 1, 3 %, 0 %, 35304 MiB, 36.99 W
2026/08/27 15:05:00.066, 2, 0 %, 0 %, 35310 MiB, 37.56 W
2026/08/27 15:05:05.066, 0, 14 %, 6 %, 35314 MiB, 37.22 W
2026/08/27 15:05:05.066, 1, 0 %, 0 %, 35304 MiB, 36.89 W
2026/08/27 15:05:05.066, 2, 7 %, 0 %, 35310 MiB, 37.65 W
2026/08/27 15:05:10.067, 0, 0 %, 0 %, 35314 MiB, 47.39 W
2026/08/27 15:05:10.067, 1, 12 %, 5 %, 35304 MiB, 36.79 W
2026/08/27 15:05:10.067, 2, 0 %, 0 %, 35310 MiB, 53.19 W
2026/08/27 15:05:15.067, 0, 100 %, 11 %, 35314 MiB, 91.91 W
2026/08/27 15:05:15.067, 1, 100 %, 13 %, 35306 MiB, 90.26 W
2026/08/27 15:05:15.068, 2, 100 %, 7 %, 35310 MiB, 105.82 W
2026/08/27 15:05:20.068, 0, 100 %, 27 %, 35314 MiB, 165.93 W
2026/08/27 15:05:20.068, 1, 100 %, 21 %, 35306 MiB, 74.42 W
2026/08/27 15:05:20.068, 2, 100 %, 26 %, 35310 MiB, 75.24 W
2026/08/27 15:05:25.068, 0, 99 %, 17 %, 35314 MiB, 131.32 W
2026/08/27 15:05:25.069, 1, 100 %, 26 %, 35306 MiB, 104.62 W
2026/08/27 15:05:25.069, 2, 100 %, 21 %, 35310 MiB, 218.49 W
2026/08/27 15:05:30.069, 0, 100 %, 20 %, 35314 MiB, 101.65 W
2026/08/27 15:05:30.070, 1, 100 %, 25 %, 35306 MiB, 123.68 W
2026/08/27 15:05:30.070, 2, 100 %, 25 %, 35310 MiB, 97.15 W
2026/08/27 15:05:35.070, 0, 100 %, 0 %, 35314 MiB, 74.11 W
2026/08/27 15:05:35.070, 1, 100 %, 0 %, 35308 MiB, 70.79 W
2026/08/27 15:05:35.070, 2, 100 %, 0 %, 35310 MiB, 74.17 W
2026/08/27 15:05:40.071, 0, 100 %, 0 %, 35314 MiB, 73.49 W
2026/08/27 15:05:40.071, 1, 100 %, 1 %, 35308 MiB, 71.84 W
2026/08/27 15:05:40.071, 2, 99 %, 1 %, 35310 MiB, 74.86 W
2026/08/27 15:05:45.072, 0, 4 %, 0 %, 35314 MiB, 37.70 W
2026/08/27 15:05:45.072, 1, 0 %, 0 %, 35308 MiB, 40.14 W
2026/08/27 15:05:45.072, 2, 4 %, 0 %, 35310 MiB, 38.42 W
2026/08/27 15:05:50.072, 0, 0 %, 0 %, 35314 MiB, 37.50 W
2026/08/27 15:05:50.072, 1, 2 %, 0 %, 35308 MiB, 37.08 W
2026/08/27 15:05:50.073, 2, 4 %, 0 %, 35310 MiB, 38.13 W
2026/08/27 15:05:55.073, 0, 4 %, 0 %, 35314 MiB, 37.42 W
2026/08/27 15:05:55.073, 1, 4 %, 0 %, 35308 MiB, 36.88 W
2026/08/27 15:05:55.073, 2, 4 %, 0 %, 35310 MiB, 38.23 W
2026/08/27 15:06:00.073, 0, 5 %, 0 %, 35314 MiB, 37.41 W
2026/08/27 15:06:00.074, 1, 0 %, 0 %, 35308 MiB, 37.09 W
2026/08/27 15:06:00.074, 2, 8 %, 0 %, 35310 MiB, 38.15 W
2026/08/27 15:06:05.075, 0, 0 %, 0 %, 35314 MiB, 37.51 W
2026/08/27 15:06:05.075, 1, 0 %, 0 %, 35310 MiB, 37.08 W
2026/08/27 15:06:05.075, 2, 4 %, 0 %, 35312 MiB, 37.65 W
2026/08/27 15:06:10.076, 0, 12 %, 1 %, 35314 MiB, 37.70 W
2026/08/27 15:06:10.076, 1, 4 %, 0 %, 35310 MiB, 38.18 W
2026/08/27 15:06:10.076, 2, 9 %, 4 %, 35312 MiB, 38.81 W
2026/08/27 15:06:15.077, 0, 18 %, 1 %, 35314 MiB, 37.41 W
2026/08/27 15:06:15.077, 1, 0 %, 0 %, 35310 MiB, 37.08 W
2026/08/27 15:06:15.077, 2, 10 %, 1 %, 35312 MiB, 37.65 W
2026/08/27 15:06:20.078, 0, 13 %, 5 %, 35314 MiB, 37.70 W
2026/08/27 15:06:20.078, 1, 0 %, 0 %, 35310 MiB, 36.70 W
2026/08/27 15:06:20.079, 2, 8 %, 3 %, 35312 MiB, 37.65 W
2026/08/27 15:06:25.079, 0, 14 %, 1 %, 35314 MiB, 37.31 W
2026/08/27 15:06:25.079, 1, 0 %, 0 %, 35310 MiB, 39.25 W
2026/08/27 15:06:25.080, 2, 0 %, 0 %, 35312 MiB, 37.46 W
2026/08/27 15:06:30.081, 0, 3 %, 0 %, 35314 MiB, 37.12 W
2026/08/27 15:06:30.081, 1, 8 %, 3 %, 35310 MiB, 36.70 W
2026/08/27 15:06:30.081, 2, 10 %, 5 %, 35312 MiB, 37.46 W
2026/08/27 15:06:35.081, 0, 0 %, 0 %, 35314 MiB, 60.99 W
2026/08/27 15:06:35.081, 1, 4 %, 3 %, 35310 MiB, 36.61 W
2026/08/27 15:06:35.082, 2, 0 %, 0 %, 35312 MiB, 37.36 W
2026/08/27 15:06:40.082, 0, 0 %, 0 %, 35314 MiB, 36.83 W
2026/08/27 15:06:40.082, 1, 0 %, 0 %, 35310 MiB, 36.71 W
2026/08/27 15:06:40.082, 2, 0 %, 0 %, 35312 MiB, 37.28 W
2026/08/27 15:06:45.082, 0, 0 %, 0 %, 35314 MiB, 36.64 W
2026/08/27 15:06:45.083, 1, 0 %, 0 %, 35312 MiB, 36.71 W
2026/08/27 15:06:45.083, 2, 0 %, 0 %, 35312 MiB, 37.57 W
2026/08/27 15:06:50.083, 0, 100 %, 30 %, 35314 MiB, 202.40 W
2026/08/27 15:06:50.083, 1, 100 %, 23 %, 35312 MiB, 117.00 W
2026/08/27 15:06:50.083, 2, 100 %, 28 %, 35312 MiB, 207.20 W
2026/08/27 15:06:55.084, 0, 100 %, 25 %, 35314 MiB, 181.36 W
2026/08/27 15:06:55.084, 1, 100 %, 23 %, 35312 MiB, 155.10 W
2026/08/27 15:06:55.084, 2, 100 %, 30 %, 35312 MiB, 201.87 W
2026/08/27 15:07:00.084, 0, 100 %, 25 %, 35314 MiB, 140.78 W
2026/08/27 15:07:00.085, 1, 100 %, 24 %, 35312 MiB, 117.48 W
2026/08/27 15:07:00.085, 2, 100 %, 22 %, 35312 MiB, 138.88 W
2026/08/27 15:07:05.085, 0, 95 %, 21 %, 35314 MiB, 59.93 W
2026/08/27 15:07:05.086, 1, 100 %, 21 %, 35312 MiB, 155.68 W
2026/08/27 15:07:05.086, 2, 72 %, 15 %, 35312 MiB, 60.23 W
2026/08/27 15:07:10.087, 0, 99 %, 1 %, 35314 MiB, 80.52 W
2026/08/27 15:07:10.087, 1, 100 %, 3 %, 35312 MiB, 70.25 W
2026/08/27 15:07:10.087, 2, 100 %, 0 %, 35312 MiB, 72.95 W
2026/08/27 15:07:15.087, 0, 72 %, 5 %, 35314 MiB, 62.10 W
2026/08/27 15:07:15.087, 1, 66 %, 10 %, 35312 MiB, 57.12 W
2026/08/27 15:07:15.087, 2, 71 %, 11 %, 35312 MiB, 58.97 W
2026/08/27 15:07:20.088, 0, 0 %, 0 %, 35314 MiB, 37.42 W
2026/08/27 15:07:20.088, 1, 0 %, 0 %, 35312 MiB, 37.37 W
2026/08/27 15:07:20.088, 2, 9 %, 0 %, 35312 MiB, 38.12 W
2026/08/27 15:07:25.088, 0, 0 %, 0 %, 35314 MiB, 37.60 W
2026/08/27 15:07:25.089, 1, 7 %, 0 %, 35312 MiB, 37.18 W
2026/08/27 15:07:25.089, 2, 4 %, 0 %, 35312 MiB, 38.15 W
2026/08/27 15:07:30.089, 0, 4 %, 0 %, 35314 MiB, 37.50 W
2026/08/27 15:07:30.089, 1, 0 %, 0 %, 35312 MiB, 36.97 W
2026/08/27 15:07:30.089, 2, 0 %, 0 %, 35312 MiB, 37.73 W
2026/08/27 15:07:35.090, 0, 3 %, 0 %, 35314 MiB, 37.49 W
2026/08/27 15:07:35.090, 1, 0 %, 0 %, 35312 MiB, 37.28 W
2026/08/27 15:07:35.090, 2, 4 %, 0 %, 35314 MiB, 37.73 W
2026/08/27 15:07:40.090, 0, 7 %, 1 %, 35314 MiB, 37.61 W
2026/08/27 15:07:40.090, 1, 3 %, 0 %, 35314 MiB, 36.79 W
2026/08/27 15:07:40.090, 2, 4 %, 0 %, 35314 MiB, 37.95 W
2026/08/27 15:07:45.091, 0, 13 %, 5 %, 35314 MiB, 37.12 W
2026/08/27 15:07:45.091, 1, 0 %, 0 %, 35314 MiB, 37.70 W
2026/08/27 15:07:45.091, 2, 4 %, 0 %, 35314 MiB, 37.75 W
2026/08/27 15:07:50.091, 0, 1 %, 0 %, 35314 MiB, 40.15 W
2026/08/27 15:07:50.092, 1, 10 %, 6 %, 35314 MiB, 36.68 W
2026/08/27 15:07:50.092, 2, 7 %, 1 %, 35314 MiB, 46.84 W
2026/08/27 15:07:55.092, 0, 0 %, 0 %, 35314 MiB, 37.00 W
2026/08/27 15:07:55.092, 1, 24 %, 11 %, 35314 MiB, 37.16 W
2026/08/27 15:07:55.092, 2, 13 %, 6 %, 35314 MiB, 37.64 W
2026/08/27 15:08:00.093, 0, 0 %, 0 %, 35316 MiB, 36.91 W
2026/08/27 15:08:00.093, 1, 0 %, 0 %, 35314 MiB, 36.59 W
2026/08/27 15:08:00.093, 2, 0 %, 0 %, 35314 MiB, 37.55 W
2026/08/27 15:08:05.093, 0, 4 %, 3 %, 35316 MiB, 36.93 W
2026/08/27 15:08:05.093, 1, 4 %, 1 %, 35314 MiB, 36.50 W
2026/08/27 15:08:05.093, 2, 0 %, 0 %, 35314 MiB, 37.46 W
2026/08/27 15:08:10.094, 0, 0 %, 0 %, 35316 MiB, 38.20 W
2026/08/27 15:08:10.094, 1, 0 %, 0 %, 35314 MiB, 36.40 W
2026/08/27 15:08:10.094, 2, 1 %, 0 %, 35314 MiB, 37.36 W
2026/08/27 15:08:15.095, 0, 10 %, 4 %, 35316 MiB, 36.72 W
2026/08/27 15:08:15.095, 1, 0 %, 0 %, 35314 MiB, 36.50 W
2026/08/27 15:08:15.095, 2, 6 %, 0 %, 35314 MiB, 37.26 W
2026/08/27 15:08:20.095, 0, 4 %, 1 %, 35316 MiB, 39.59 W
2026/08/27 15:08:20.095, 1, 0 %, 0 %, 35314 MiB, 36.31 W
2026/08/27 15:08:20.095, 2, 0 %, 0 %, 35314 MiB, 37.07 W
2026/08/27 15:08:25.096, 0, 100 %, 19 %, 35316 MiB, 78.99 W
2026/08/27 15:08:25.096, 1, 100 %, 18 %, 35314 MiB, 75.50 W
2026/08/27 15:08:25.096, 2, 100 %, 23 %, 35314 MiB, 137.59 W
2026/08/27 15:08:30.096, 0, 100 %, 22 %, 35316 MiB, 114.26 W
2026/08/27 15:08:30.096, 1, 100 %, 17 %, 35314 MiB, 84.65 W
2026/08/27 15:08:30.096, 2, 100 %, 19 %, 35314 MiB, 141.11 W
2026/08/27 15:08:35.097, 0, 100 %, 23 %, 35316 MiB, 117.38 W
2026/08/27 15:08:35.097, 1, 100 %, 25 %, 35314 MiB, 116.93 W
2026/08/27 15:08:35.097, 2, 100 %, 28 %, 35314 MiB, 174.67 W
2026/08/27 15:08:40.097, 0, 100 %, 21 %, 35316 MiB, 120.88 W
2026/08/27 15:08:40.098, 1, 100 %, 19 %, 35314 MiB, 144.49 W
2026/08/27 15:08:40.098, 2, 100 %, 22 %, 35314 MiB, 162.21 W
2026/08/27 15:08:45.105, 0, 100 %, 0 %, 35316 MiB, 73.60 W
2026/08/27 15:08:45.106, 1, 100 %, 0 %, 35314 MiB, 69.99 W
2026/08/27 15:08:45.106, 2, 100 %, 0 %, 35314 MiB, 72.98 W
2026/08/27 15:08:50.106, 0, 99 %, 1 %, 35316 MiB, 73.99 W
2026/08/27 15:08:50.106, 1, 100 %, 0 %, 35314 MiB, 69.95 W
2026/08/27 15:08:50.106, 2, 100 %, 1 %, 35314 MiB, 74.07 W
2026/08/27 15:08:55.106, 0, 0 %, 0 %, 35316 MiB, 58.57 W
2026/08/27 15:08:55.107, 1, 0 %, 0 %, 35314 MiB, 57.04 W
2026/08/27 15:08:55.107, 2, 0 %, 0 %, 35314 MiB, 59.08 W
2026/08/27 15:09:00.107, 0, 5 %, 0 %, 35316 MiB, 37.50 W
2026/08/27 15:09:00.108, 1, 4 %, 0 %, 35314 MiB, 37.09 W
2026/08/27 15:09:00.108, 2, 0 %, 0 %, 35314 MiB, 38.25 W
2026/08/27 15:09:05.114, 0, 5 %, 0 %, 35316 MiB, 37.59 W
2026/08/27 15:09:05.114, 1, 0 %, 0 %, 35314 MiB, 36.98 W
2026/08/27 15:09:05.115, 2, 0 %, 0 %, 35314 MiB, 38.04 W
2026/08/27 15:09:10.115, 0, 4 %, 0 %, 35316 MiB, 37.39 W
2026/08/27 15:09:10.115, 1, 0 %, 0 %, 35314 MiB, 36.88 W
2026/08/27 15:09:10.115, 2, 4 %, 0 %, 35314 MiB, 38.33 W
2026/08/27 15:09:15.116, 0, 30 %, 4 %, 35316 MiB, 37.30 W
2026/08/27 15:09:15.116, 1, 0 %, 0 %, 35314 MiB, 85.64 W
2026/08/27 15:09:15.116, 2, 0 %, 0 %, 35314 MiB, 37.73 W
2026/08/27 15:09:20.116, 0, 3 %, 0 %, 35316 MiB, 37.12 W
2026/08/27 15:09:20.116, 1, 0 %, 0 %, 35316 MiB, 36.79 W
2026/08/27 15:09:20.116, 2, 0 %, 0 %, 35314 MiB, 37.85 W
2026/08/27 15:09:25.116, 0, 4 %, 0 %, 35316 MiB, 37.22 W
2026/08/27 15:09:25.117, 1, 0 %, 0 %, 35316 MiB, 38.27 W
2026/08/27 15:09:25.117, 2, 0 %, 0 %, 35314 MiB, 37.44 W
2026/08/27 15:09:30.118, 0, 29 %, 13 %, 35316 MiB, 37.10 W
2026/08/27 15:09:30.118, 1, 17 %, 6 %, 35316 MiB, 36.60 W
2026/08/27 15:09:30.118, 2, 7 %, 1 %, 35314 MiB, 37.45 W
2026/08/27 15:09:35.118, 0, 19 %, 3 %, 35316 MiB, 37.10 W
2026/08/27 15:09:35.119, 1, 0 %, 0 %, 35316 MiB, 36.69 W
2026/08/27 15:09:35.119, 2, 0 %, 0 %, 35314 MiB, 37.34 W
2026/08/27 15:09:40.119, 0, 0 %, 0 %, 35316 MiB, 37.01 W
2026/08/27 15:09:40.119, 1, 22 %, 8 %, 35316 MiB, 38.55 W
2026/08/27 15:09:40.119, 2, 0 %, 0 %, 35314 MiB, 37.35 W
2026/08/27 15:09:45.120, 0, 0 %, 0 %, 35316 MiB, 37.69 W
2026/08/27 15:09:45.120, 1, 0 %, 0 %, 35316 MiB, 36.39 W
2026/08/27 15:09:45.120, 2, 16 %, 8 %, 35314 MiB, 40.31 W
2026/08/27 15:09:50.120, 0, 11 %, 2 %, 35316 MiB, 36.82 W
2026/08/27 15:09:50.121, 1, 0 %, 0 %, 35316 MiB, 36.79 W
2026/08/27 15:09:50.121, 2, 4 %, 0 %, 35314 MiB, 37.26 W
2026/08/27 15:09:55.121, 0, 1 %, 0 %, 35316 MiB, 36.72 W
2026/08/27 15:09:55.121, 1, 13 %, 6 %, 35316 MiB, 71.23 W
2026/08/27 15:09:55.121, 2, 0 %, 0 %, 35314 MiB, 37.17 W
2026/08/27 15:10:00.122, 0, 4 %, 1 %, 35316 MiB, 39.27 W
2026/08/27 15:10:00.122, 1, 16 %, 4 %, 35316 MiB, 36.28 W
2026/08/27 15:10:00.122, 2, 12 %, 3 %, 35314 MiB, 42.79 W
2026/08/27 15:10:05.122, 0, 9 %, 1 %, 35316 MiB, 36.62 W
2026/08/27 15:10:05.122, 1, 0 %, 0 %, 35316 MiB, 36.29 W
2026/08/27 15:10:05.122, 2, 1 %, 0 %, 35314 MiB, 39.34 W
2026/08/27 15:10:10.123, 0, 1 %, 0 %, 35316 MiB, 36.54 W
2026/08/27 15:10:10.123, 1, 0 %, 0 %, 35316 MiB, 36.31 W
2026/08/27 15:10:10.123, 2, 7 %, 1 %, 35314 MiB, 37.17 W
2026/08/27 15:10:15.123, 0, 0 %, 0 %, 35316 MiB, 36.45 W
2026/08/27 15:10:15.124, 1, 0 %, 0 %, 35316 MiB, 36.29 W
2026/08/27 15:10:15.124, 2, 8 %, 3 %, 35314 MiB, 37.18 W
2026/08/27 15:10:20.124, 0, 0 %, 0 %, 35316 MiB, 36.64 W
2026/08/27 15:10:20.124, 1, 0 %, 0 %, 35316 MiB, 36.11 W
2026/08/27 15:10:20.124, 2, 0 %, 0 %, 35314 MiB, 37.08 W
2026/08/27 15:10:25.124, 0, 100 %, 21 %, 35316 MiB, 200.68 W
2026/08/27 15:10:25.125, 1, 100 %, 20 %, 35316 MiB, 142.05 W
2026/08/27 15:10:25.125, 2, 100 %, 27 %, 35314 MiB, 152.21 W
2026/08/27 15:10:30.125, 0, 100 %, 20 %, 35316 MiB, 81.96 W
2026/08/27 15:10:30.125, 1, 100 %, 17 %, 35316 MiB, 110.58 W
2026/08/27 15:10:30.125, 2, 100 %, 25 %, 35314 MiB, 115.39 W
2026/08/27 15:10:35.126, 0, 100 %, 21 %, 35316 MiB, 78.26 W
2026/08/27 15:10:35.126, 1, 100 %, 18 %, 35316 MiB, 166.77 W
2026/08/27 15:10:35.126, 2, 100 %, 24 %, 35314 MiB, 77.31 W
2026/08/27 15:10:40.127, 0, 100 %, 21 %, 35316 MiB, 140.54 W
2026/08/27 15:10:40.127, 1, 100 %, 21 %, 35316 MiB, 106.36 W
2026/08/27 15:10:40.128, 2, 100 %, 23 %, 35314 MiB, 154.96 W
2026/08/27 15:10:45.128, 0, 100 %, 0 %, 35316 MiB, 75.36 W
2026/08/27 15:10:45.129, 1, 100 %, 0 %, 35316 MiB, 69.78 W
2026/08/27 15:10:45.129, 2, 100 %, 1 %, 35314 MiB, 73.35 W
2026/08/27 15:10:50.129, 0, 100 %, 1 %, 35316 MiB, 72.45 W
2026/08/27 15:10:50.130, 1, 100 %, 1 %, 35316 MiB, 69.89 W
2026/08/27 15:10:50.130, 2, 99 %, 1 %, 35314 MiB, 73.07 W
2026/08/27 15:10:55.130, 0, 0 %, 0 %, 35316 MiB, 58.29 W
2026/08/27 15:10:55.130, 1, 0 %, 0 %, 35316 MiB, 56.14 W
2026/08/27 15:10:55.130, 2, 0 %, 0 %, 35314 MiB, 58.78 W
2026/08/27 15:11:00.131, 0, 10 %, 0 %, 35316 MiB, 37.68 W
2026/08/27 15:11:00.131, 1, 0 %, 0 %, 35316 MiB, 36.88 W
2026/08/27 15:11:00.131, 2, 13 %, 6 %, 35314 MiB, 37.95 W
2026/08/27 15:11:05.132, 0, 0 %, 0 %, 35316 MiB, 37.32 W
2026/08/27 15:11:05.132, 1, 11 %, 0 %, 35316 MiB, 36.79 W
2026/08/27 15:11:05.132, 2, 4 %, 0 %, 35314 MiB, 38.04 W
2026/08/27 15:11:10.133, 0, 0 %, 0 %, 35316 MiB, 37.12 W
2026/08/27 15:11:10.133, 1, 5 %, 0 %, 35316 MiB, 36.79 W
2026/08/27 15:11:10.133, 2, 5 %, 0 %, 35314 MiB, 37.75 W
2026/08/27 15:11:15.135, 0, 4 %, 0 %, 35316 MiB, 37.11 W
2026/08/27 15:11:15.135, 1, 0 %, 0 %, 35316 MiB, 36.68 W
2026/08/27 15:11:15.135, 2, 5 %, 0 %, 35314 MiB, 37.65 W
2026/08/27 15:11:20.136, 0, 0 %, 0 %, 35316 MiB, 39.77 W
2026/08/27 15:11:20.136, 1, 7 %, 1 %, 35316 MiB, 37.08 W
2026/08/27 15:11:20.136, 2, 5 %, 0 %, 35314 MiB, 37.65 W
2026/08/27 15:11:25.136, 0, 0 %, 0 %, 35316 MiB, 36.93 W
2026/08/27 15:11:25.137, 1, 6 %, 0 %, 35316 MiB, 37.88 W
2026/08/27 15:11:25.137, 2, 6 %, 1 %, 35314 MiB, 37.56 W
2026/08/27 15:11:30.137, 0, 9 %, 4 %, 35316 MiB, 36.93 W
2026/08/27 15:11:30.137, 1, 0 %, 0 %, 35316 MiB, 36.56 W
2026/08/27 15:11:30.137, 2, 4 %, 0 %, 35314 MiB, 38.73 W
2026/08/27 15:11:35.138, 0, 0 %, 0 %, 35316 MiB, 37.03 W
2026/08/27 15:11:35.138, 1, 0 %, 0 %, 35316 MiB, 41.23 W
2026/08/27 15:11:35.138, 2, 15 %, 2 %, 35314 MiB, 37.44 W
2026/08/27 15:11:40.138, 0, 4 %, 0 %, 35316 MiB, 41.07 W
2026/08/27 15:11:40.138, 1, 10 %, 5 %, 35316 MiB, 36.98 W
2026/08/27 15:11:40.138, 2, 0 %, 0 %, 35314 MiB, 37.26 W
2026/08/27 15:11:45.139, 0, 0 %, 0 %, 35316 MiB, 47.06 W
2026/08/27 15:11:45.139, 1, 19 %, 7 %, 35316 MiB, 39.54 W
2026/08/27 15:11:45.139, 2, 0 %, 0 %, 35314 MiB, 45.54 W
2026/08/27 15:11:50.139, 0, 0 %, 0 %, 35316 MiB, 36.82 W
2026/08/27 15:11:50.140, 1, 0 %, 0 %, 35316 MiB, 36.48 W
2026/08/27 15:11:50.140, 2, 14 %, 5 %, 35316 MiB, 37.17 W
2026/08/27 15:11:55.140, 0, 4 %, 0 %, 35316 MiB, 37.02 W
2026/08/27 15:11:55.140, 1, 0 %, 0 %, 35316 MiB, 37.08 W
2026/08/27 15:11:55.140, 2, 15 %, 7 %, 35316 MiB, 53.16 W
2026/08/27 15:12:00.141, 0, 0 %, 0 %, 35316 MiB, 39.19 W
2026/08/27 15:12:00.141, 1, 0 %, 0 %, 35316 MiB, 43.20 W
2026/08/27 15:12:00.141, 2, 0 %, 0 %, 35316 MiB, 37.17 W
2026/08/27 15:12:05.142, 0, 0 %, 0 %, 35316 MiB, 36.71 W
2026/08/27 15:12:05.142, 1, 14 %, 2 %, 35316 MiB, 36.28 W
2026/08/27 15:12:05.142, 2, 8 %, 1 %, 35316 MiB, 44.18 W
2026/08/27 15:12:10.143, 0, 9 %, 0 %, 35316 MiB, 37.32 W
2026/08/27 15:12:10.143, 1, 4 %, 0 %, 35316 MiB, 69.05 W
2026/08/27 15:12:10.143, 2, 9 %, 1 %, 35316 MiB, 37.04 W
2026/08/27 15:12:15.143, 0, 0 %, 0 %, 35316 MiB, 36.71 W
2026/08/27 15:12:15.143, 1, 0 %, 0 %, 35316 MiB, 36.20 W
2026/08/27 15:12:15.143, 2, 0 %, 0 %, 35316 MiB, 37.17 W
2026/08/27 15:12:20.144, 0, 0 %, 0 %, 35316 MiB, 36.43 W
2026/08/27 15:12:20.144, 1, 10 %, 5 %, 35316 MiB, 36.30 W
2026/08/27 15:12:20.144, 2, 0 %, 0 %, 35316 MiB, 37.07 W
2026/08/27 15:12:25.144, 0, 0 %, 0 %, 35316 MiB, 37.10 W
2026/08/27 15:12:25.145, 1, 0 %, 0 %, 35316 MiB, 36.20 W
2026/08/27 15:12:25.145, 2, 3 %, 2 %, 35316 MiB, 45.87 W
2026/08/27 15:12:30.145, 0, 100 %, 21 %, 35316 MiB, 192.91 W
2026/08/27 15:12:30.146, 1, 100 %, 23 %, 35316 MiB, 176.65 W
2026/08/27 15:12:30.146, 2, 100 %, 24 %, 35316 MiB, 108.56 W
2026/08/27 15:12:35.150, 0, 100 %, 21 %, 35316 MiB, 79.07 W
2026/08/27 15:12:35.150, 1, 100 %, 29 %, 35316 MiB, 96.33 W
2026/08/27 15:12:35.150, 2, 100 %, 16 %, 35316 MiB, 133.27 W
2026/08/27 15:12:40.151, 0, 100 %, 21 %, 35316 MiB, 76.71 W
2026/08/27 15:12:40.151, 1, 100 %, 23 %, 35316 MiB, 129.78 W
2026/08/27 15:12:40.151, 2, 100 %, 20 %, 35316 MiB, 86.74 W
2026/08/27 15:12:45.151, 0, 100 %, 22 %, 35316 MiB, 159.05 W
2026/08/27 15:12:45.152, 1, 100 %, 27 %, 35316 MiB, 90.57 W
2026/08/27 15:12:45.152, 2, 100 %, 21 %, 35316 MiB, 134.01 W
2026/08/27 15:12:50.152, 0, 100 %, 0 %, 35316 MiB, 72.40 W
2026/08/27 15:12:50.152, 1, 100 %, 0 %, 35316 MiB, 69.76 W
2026/08/27 15:12:50.152, 2, 100 %, 0 %, 35316 MiB, 73.18 W
2026/08/27 15:12:55.153, 0, 100 %, 2 %, 35316 MiB, 72.81 W
2026/08/27 15:12:55.153, 1, 99 %, 2 %, 35316 MiB, 79.67 W
2026/08/27 15:12:55.153, 2, 100 %, 1 %, 35316 MiB, 72.78 W
2026/08/27 15:13:00.154, 0, 41 %, 1 %, 35316 MiB, 58.28 W
2026/08/27 15:13:00.154, 1, 16 %, 0 %, 35316 MiB, 57.04 W
2026/08/27 15:13:00.154, 2, 0 %, 0 %, 35316 MiB, 58.47 W
2026/08/27 15:13:05.154, 0, 0 %, 0 %, 35316 MiB, 37.51 W
2026/08/27 15:13:05.155, 1, 8 %, 0 %, 35316 MiB, 36.98 W
2026/08/27 15:13:05.155, 2, 0 %, 0 %, 35316 MiB, 38.04 W
2026/08/27 15:13:10.155, 0, 4 %, 0 %, 35316 MiB, 37.50 W
2026/08/27 15:13:10.155, 1, 4 %, 0 %, 35316 MiB, 36.79 W
2026/08/27 15:13:10.155, 2, 4 %, 0 %, 35316 MiB, 37.85 W
2026/08/27 15:13:15.156, 0, 5 %, 0 %, 35316 MiB, 37.29 W
2026/08/27 15:13:15.156, 1, 8 %, 0 %, 35316 MiB, 36.78 W
2026/08/27 15:13:15.156, 2, 0 %, 0 %, 35316 MiB, 37.63 W
2026/08/27 15:13:20.157, 0, 4 %, 0 %, 35316 MiB, 37.00 W
2026/08/27 15:13:20.157, 1, 22 %, 5 %, 35316 MiB, 36.79 W
2026/08/27 15:13:20.157, 2, 6 %, 0 %, 35316 MiB, 38.63 W
2026/08/27 15:13:25.158, 0, 0 %, 0 %, 35316 MiB, 36.89 W
2026/08/27 15:13:25.158, 1, 0 %, 0 %, 35316 MiB, 38.16 W
2026/08/27 15:13:25.158, 2, 0 %, 0 %, 35316 MiB, 58.79 W
2026/08/27 15:13:30.158, 0, 3 %, 0 %, 35316 MiB, 37.71 W
2026/08/27 15:13:30.158, 1, 6 %, 1 %, 35316 MiB, 36.49 W
